image,id,choice,class_0,class_1,class_2,class_3,class_4,class_5,class_6,class_7,class_8,class_9,class_10,class_11,class_12,class_13,city,height,width,r_mean,g_mean,b_mean,r_std,g_std,b_std,md5,label
3438.jpg,3438,"{""choices"": [""b_right"", ""labeled"", ""damaged""]}",0,0,0,0,0,0,0,1,0,0,0,0,1,1,Тула,958,1280,0.4068997496571695,0.4131952801997625,0.455429343710344,0.2418276128564451,0.2376443220514212,0.2405275807665384,47d52175d574d47b3f01566b0949f481,"[{""x"": 37.602274576822914, ""y"": 38.502686422033726, ""width"": 1.7310587565104167, ""height"": 3.5690208747658367, ""rotation"": 0, ""rectanglelabels"": [""damage""], ""original_width"": 1280, ""original_height"": 958}, {""x"": 52.93333333333333, ""y"": 39.03742413705001, ""width"": 11.2, ""height"": 3.569047928856442, ""rotation"": 0, ""rectanglelabels"": [""damage""], ""original_width"": 1280, ""original_height"": 958}, {""x"": 41.333333333333336, ""y"": 40.64171122994652, ""width"": 1.4666666666666666, ""height"": 3.7433155080213902, ""rotation"": 0, ""rectanglelabels"": [""damage""], ""original_width"": 1280, ""original_height"": 958}]"
3439.jpg,3439,"{""choices"": [""right"", ""labeled"", ""damaged""]}",0,0,0,1,0,0,0,0,0,0,0,0,1,1,Тула,958,1280,0.3880473451123664,0.3953114222594049,0.4363376327827583,0.2401692290133501,0.23353138977224264,0.2309222647463938,6ae2e01b062e62ef2576d3dde4849bc7,"[{""x"": 34.666666666666664, ""y"": 41.35472190405885, ""width"": 16.133333333333333, ""height"": 2.6737967914438503, ""rotation"": 0, ""rectanglelabels"": [""damage""], ""original_width"": 1280, ""original_height"": 958}, {""x"": 18.933333333333334, ""y"": 38.859180035650624, ""width"": 0.8, ""height"": 1.9607843137254901, ""rotation"": 0, ""rectanglelabels"": [""damage""], ""original_width"": 1280, ""original_height"": 958}, {""x"": 21.6, ""y"": 40.46345811051693, ""width"": 1.8666666666666667, ""height"": 3.3868092691622103, ""rotation"": 0, ""rectanglelabels"": [""damage""], ""original_width"": 1280, ""original_height"": 958}]"
3440.jpg,3440,"{""choices"": [""f_right"", ""labeled"", ""damaged""]}",0,0,0,0,0,1,0,0,0,0,0,0,1,1,Тула,958,1280,0.4475717033290353,0.4501077260888698,0.4870396896362925,0.2411720186816192,0.2420032115423973,0.2343323438230901,9307fd5a54eb99f9feb9600924f38c29,"[{""x"": 28.8, ""y"": 33.333333333333336, ""width"": 5.866666666666666, ""height"": 3.7433155080213902, ""rotation"": 0, ""rectanglelabels"": [""damage""], ""original_width"": 1280, ""original_height"": 958}]"
3441.jpg,3441,front,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Тула,1280,958,0.4684173427330222,0.4770425742713581,0.501370137694953,0.24588891767660265,0.24571889153007165,0.2325381351480629,99bb8d2e412cf575c60b2a62e6501209,
3442.jpg,3442,"{""choices"": [""f_left"", ""labeled""]}",0,0,0,0,1,0,0,0,0,0,0,0,1,0,Тула,958,1280,0.4874918385934749,0.4854030462002129,0.5173225373787306,0.2599946647622113,0.25686795647389704,0.2496697852243729,b66ca065d5b6ad2044a0324538fb0874,
3443.jpg,3443,"{""choices"": [""b_left"", ""labeled""]}",0,0,0,0,0,0,1,0,0,0,0,0,1,0,Тула,958,1280,0.4121837263088953,0.4214396919388839,0.4621567348233658,0.2283297980100593,0.2224094065682674,0.2319000404408503,6eace4f939e3f91a2016f3dc54b86a4f,
3444.jpg,3444,"{""choices"": [""back"", ""labeled""]}",0,1,0,0,0,0,0,0,0,0,0,0,1,0,Тула,1280,958,0.4683118264920792,0.4947070944113554,0.5321641958584064,0.24600135249056265,0.24233737534397576,0.2324354485378121,f2382cbe2360daa959c7e3ae4d53c595,
3445.jpg,3445,"{""choices"": [""trunk"", ""dirty""]}",0,0,0,0,0,0,0,0,0,1,0,1,0,0,Тула,1280,958,0.4574699287987638,0.4527563103790575,0.4590977168529209,0.2968672446701353,0.3055501833993396,0.3083986359642173,80e422f0d6c12a02192a91dd7b1ea5ec,
3446.jpg,3446,front,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Тула,720,1280,0.4759113647194989,0.4939935704316449,0.4863176487608935,0.22285731134420933,0.2227704278621752,0.2197121763691632,e7b5ee65e4f44f28aaa36a1466ad9200,
3447.jpg,3447,"{""choices"": [""f_right"", ""labeled"", ""damaged""]}",0,0,0,0,0,1,0,0,0,0,0,0,1,1,Тула,720,1280,0.42284386914488015,0.4396468332992921,0.4420932819308282,0.2184668828799748,0.21604430168882305,0.2114928476714892,f11f2875708365f585ca277e4b6e68f9,"[{""x"": 24.8, ""y"": 29.620853080568722, ""width"": 3.8666666666666667, ""height"": 3.3175355450236967, ""rotation"": 0, ""rectanglelabels"": [""damage""], ""original_width"": 1280, ""original_height"": 720}]"
3448.jpg,3448,"{""choices"": [""f_left"", ""labeled""]}",0,0,0,0,1,0,0,0,0,0,0,0,1,0,Тула,720,1280,0.42130375987200414,0.4305367136437909,0.4225511471949892,0.2307753692925169,0.23008685016407915,0.2285627844152641,a91dc70066104443bf8bdf071d486b10,
3449.jpg,3449,left,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Тула,720,1280,0.37938125936138345,0.3894483847358388,0.400626268041939,0.22125540208624425,0.21798417533171824,0.2118885502396478,456e2d186a78327308901038b7513444,
3450.jpg,3450,"{""choices"": [""right"", ""labeled"", ""damaged""]}",0,0,0,1,0,0,0,0,0,0,0,0,1,1,Тула,720,1280,0.4157683270356752,0.4317404130923205,0.4530866991761981,0.24441018462071576,0.23893628969530745,0.23022131280280755,8ada2cdf474bdabcdd3c367bba80c1e1,"[{""x"": 46.666666666666664, ""y"": 45.023696682464454, ""width"": 5.466666666666667, ""height"": 4.502369668246446, ""rotation"": 0, ""rectanglelabels"": [""damage""], ""original_width"": 1280, ""original_height"": 720}, {""x"": 20.933333333333334, ""y"": 44.78672985781991, ""width"": 1.2, ""height"": 1.8957345971563981, ""rotation"": 0, ""rectanglelabels"": [""damage""], ""original_width"": 1280, ""original_height"": 720}]"
3451.jpg,3451,"{""choices"": [""back"", ""labeled""]}",0,1,0,0,0,0,0,0,0,0,0,0,1,0,Тула,720,1280,0.4534605715550106,0.4666854234749454,0.474360162207244,0.23085073056307776,0.2334046704345687,0.2234271857870542,b834a39c2485d2bd4c3c9fc44658a9e1,
3452.jpg,3452,"{""choices"": [""b_left"", ""labeled""]}",0,0,0,0,0,0,1,0,0,0,0,0,1,0,Тула,720,1280,0.4204854515590959,0.4274605502791396,0.4500176717388344,0.2236956277468856,0.22496310617198487,0.21807922713786654,e56ffcb6a7d3aaccdefdaf64677b5348,
3453.jpg,3453,"{""choices"": [""b_right"", ""labeled"", ""damaged""]}",0,0,0,0,0,0,0,1,0,0,0,0,1,1,Тула,720,1280,0.414962541700708,0.4274265216503273,0.4531248383033769,0.2333638789035712,0.2325231622871869,0.2353082709438473,37e7ccd1e83cc4ea455aecfdc425c6d6,"[{""x"": 57.733333333333334, ""y"": 35.545042873077364, ""width"": 4.133333333333334, ""height"": 3.3175355450236967, ""rotation"": 0, ""rectanglelabels"": [""damage""], ""original_width"": 1280, ""original_height"": 720}, {""x"": 37.333333333333336, ""y"": 41.23224027241493, ""width"": 1.6, ""height"": 1.8957345971563981, ""rotation"": 0, ""rectanglelabels"": [""damage""], ""original_width"": 1280, ""original_height"": 720}]"
3454.jpg,3454,"{""choices"": [""trunk"", ""dirty""]}",0,0,0,0,0,0,0,0,0,1,0,1,0,0,Тула,720,1280,0.40982962282135066,0.4282676887595317,0.4250628702001635,0.24351936867529225,0.2490196301212116,0.249126200829744,cbeea99bd563bbe6fb5aec78c1a0e1aa,
3455.jpg,3455,"{""choices"": [""interior"", ""dirty""]}",0,0,0,0,0,0,0,0,1,0,0,1,0,0,Тула,720,1280,0.3574302534381809,0.3801673687704247,0.3830026765046294,0.23810261714051656,0.2497110433367017,0.2533014555746944,21ad8229d4694717f7aaeaa62a2fc680,"[{""x"": 54.13333333333333, ""y"": 1.6587677725118484, ""width"": 7.466666666666667, ""height"": 11.137440758293838, ""rotation"": 0, ""rectanglelabels"": [""rubbish""], ""original_width"": 1280, ""original_height"": 720}]"
3456.jpg,3456,panel,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Тула,720,1280,0.4658862421704792,0.4874350617851308,0.485622302219499,0.1676430124619547,0.16772110382578687,0.16654379624745902,bd032608dbaf9b5632be2866d89a1445,"[{""x"": 43.6, ""y"": 23.459715639810426, ""width"": 16.133333333333333, ""height"": 15.402843601895734, ""rotation"": 0, ""rectanglelabels"": [""panel""], ""original_width"": 1280, ""original_height"": 720}]"
3457.jpg,3457,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Тула,960,1280,0.4297408886080473,0.4179440167994279,0.4164821889042074,0.3119743934750947,0.32379906961968874,0.3384045462898199,352229c7facb785753edd4d7ca00011f,
3458.jpg,3458,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Тула,1280,720,0.3817581188725489,0.4070110294117647,0.38971850319989104,0.1584255963079275,0.16664179077891514,0.15980086888027728,037c5a73c5a3b38c3c6277114d94737d,
3459.jpg,3459,front,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Тула,960,1280,0.485737122778799,0.5135341637305965,0.505311430887459,0.2579088340098231,0.2529493324220483,0.2610572935948769,6085ed8c38dbe536701b4af8d690feef,
3460.jpg,3460,"{""choices"": [""f_right"", """", ""labeled"", ""damaged""]}",0,0,0,0,0,1,0,0,0,0,0,0,1,1,Тула,960,1280,0.4330369274662991,0.4590051764195262,0.4621199991064131,0.2516041996531609,0.2492044630471149,0.25965838238777583,5fd1bb95682569295fbf8dc1a893b23a,"[{""x"": 21.466666666666665, ""y"": 40.14209681977321, ""width"": 8.266666666666667, ""height"": 11.545293072824157, ""rotation"": 0, ""rectanglelabels"": [""damage""], ""original_width"": 1280, ""original_height"": 960}]"
3461.jpg,3461,"{""choices"": [""right"", """", ""labeled"", ""damaged""]}",0,0,0,1,0,0,0,0,0,0,0,0,1,1,Тула,960,1280,0.419661017922794,0.4614880929585377,0.4857016346252042,0.2423899509841521,0.2407113324667225,0.2527366226904001,832dfd6270683189b2f225a2e8fd69be,"[{""x"": 32.53333333333333, ""y"": 39.60923623445826, ""width"": 17.6, ""height"": 14.920071047957371, ""rotation"": 0, ""rectanglelabels"": [""damage""], ""original_width"": 1280, ""original_height"": 960}, {""x"": 18, ""y"": 39.253996447602134, ""width"": 2.8, ""height"": 6.571936056838366, ""rotation"": 0, ""rectanglelabels"": [""damage""], ""original_width"": 1280, ""original_height"": 960}]"
3462.jpg,3462,panel,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Тула,960,1280,0.43915108315461576,0.4341304413041258,0.4260539056117239,0.2403913834207771,0.2506634267602293,0.2604937897005746,d1177beeacca340e81a151a1aaed1cb2,"[{""x"": 61.46666666666667, ""y"": 38.36589698046181, ""width"": 9.866666666666667, ""height"": 7.282415630550622, ""rotation"": 0, ""rectanglelabels"": [""panel""], ""original_width"": 1280, ""original_height"": 960}]"
3463.jpg,3463,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Тула,960,1280,0.4844222579656863,0.4892150192759396,0.4784486028135211,0.2691077375474466,0.2798191985497066,0.2868681154080993,87be932a98c4512678e01522e2245a8c,
3464.jpg,3464,"{""choices"": [""trunk"", ""dirty""]}",0,0,0,0,0,0,0,0,0,1,0,1,0,0,Тула,960,1280,0.36255316840277785,0.3834380872140523,0.3738868974673203,0.2438394437735733,0.24747738144329176,0.2540856152189722,725bb4a39be6ce6f6a6e9e0fc4b00d75,
3465.jpg,3465,"{""choices"": [""b_left"", ""labeled""]}",0,0,0,0,0,0,1,0,0,0,0,0,1,0,Тула,960,1280,0.4105027924581292,0.4563219752093543,0.5016936721303106,0.2716043269509306,0.2658153448926201,0.27753218919243205,436db052947a7f5ecb95e1e6b4a1867f,
3466.jpg,3466,"{""choices"": [""back"", ""labeled""]}",0,1,0,0,0,0,0,0,0,0,0,0,1,0,Тула,960,1280,0.397789116753472,0.4509662447661356,0.4878677076950572,0.2451159576305245,0.2328772837074999,0.2359284607707753,b7118ec468b02e36529d2adb908c5212,
3469.jpg,3469,"{""choices"": [""b_right"", """", ""labeled"", ""damaged""]}",0,0,0,0,0,0,0,1,0,0,0,0,1,1,Тула,960,1280,0.3588478892207924,0.3903171338848039,0.4323463318270015,0.2287680143277173,0.22204233440064647,0.2385549549011572,2d4c61cdb8175ec7d055157d1a6ac6d3,"[{""x"": 69.86666666666666, ""y"": 41.74067133547198, ""width"": 8.133333333333333, ""height"": 17.761989342806395, ""rotation"": 0, ""rectanglelabels"": [""damage""], ""original_width"": 1280, ""original_height"": 960}, {""x"": 60.666666666666664, ""y"": 48.31261101243339, ""width"": 4, ""height"": 9.236234458259325, ""rotation"": 0, ""rectanglelabels"": [""damage""], ""original_width"": 1280, ""original_height"": 960}]"
3470.jpg,3470,"{""choices"": [""left"", """", ""labeled""]}",0,0,1,0,0,0,0,0,0,0,0,0,1,0,Тула,960,1280,0.3883325833588641,0.4363332822712421,0.4469068308312907,0.2714718890962409,0.2511092395528827,0.2529494257856893,e4d12561bbb5d0c28312b408455791e9,
3471.jpg,3471,"{""choices"": [""f_left"", ""labeled""]}",0,0,0,0,1,0,0,0,0,0,0,0,1,0,Тула,960,1280,0.4314964575674019,0.4446464748008577,0.4347889380361521,0.25801012071189644,0.25193024720838075,0.2554021801083427,c57d266c59dc463b337b30bbfaf581bf,
3472.jpg,3472,panel,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Тула,720,1280,0.3516685091571352,0.34974801708878,0.3466495098039217,0.1680699091367868,0.1663986506188608,0.1722266986700577,cac8e2a4c5bfbab92e0824e64fc45990,"[{""x"": 42.266666666666666, ""y"": 27.488151658767773, ""width"": 16.266666666666666, ""height"": 15.876777251184834, ""rotation"": 0, ""rectanglelabels"": [""panel""], ""original_width"": 1280, ""original_height"": 720}]"
3473.jpg,3473,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Тула,720,1280,0.3786777726715688,0.3910999497889436,0.3984984468613837,0.3128518220010484,0.3236044304705417,0.3286043191249031,5a855c4141376e070258fa65426f3797,
3474.jpg,3474,"{""choices"": [""trunk"", ""dirty""]}",0,0,0,0,0,0,0,0,0,1,0,1,0,0,Тула,720,1280,0.43175670615468414,0.4567692844498912,0.4749569333809915,0.2856031777713062,0.28838160801474105,0.2861197214937166,811eddc5f5aa5ea2361cd373cdf1144b,
3475.jpg,3475,"{""choices"": [""b_left"", ""labeled""]}",0,0,0,0,0,0,1,0,0,0,0,0,1,0,Тула,720,1280,0.5380309010757083,0.5656293147467324,0.6274387850626362,0.250324381905629,0.2539355869392038,0.23728467875447504,7e89026eb18db092f57b1476f6313a91,
3476.jpg,3476,"{""choices"": [""back"", ""labeled""]}",0,1,0,0,0,0,0,0,0,0,0,0,1,0,Тула,720,1280,0.5401810151143792,0.5717138182529958,0.6067834201388888,0.2522692337481026,0.2540780598295531,0.2382377538377672,b252bd063c7c2506eef97403cab2363e,
3477.jpg,3477,"{""choices"": [""b_right"", ""labeled"", ""damaged""]}",0,0,0,0,0,0,0,1,0,0,0,0,1,1,Тула,720,1280,0.4471877255242374,0.4719898088575708,0.5182321495438453,0.2425334344803321,0.24597820556812106,0.2384959826096204,9a68351ae28dd00e48e80d2b0f8bff9a,"[{""x"": 67.6, ""y"": 38.62559241706161, ""width"": 2.2666666666666666, ""height"": 2.132701421800948, ""rotation"": 0, ""rectanglelabels"": [""damage""], ""original_width"": 1280, ""original_height"": 720}]"
3478.jpg,3478,"{""choices"": [""right"", ""labeled"", ""damaged""]}",0,0,0,1,0,0,0,0,0,0,0,0,1,1,Тула,720,1280,0.3312219115944989,0.3190759591162852,0.3436337145969499,0.23492938197625185,0.22995363331987195,0.22843282842209045,aad365742047956c757dd405ec81672b,"[{""x"": 45.6, ""y"": 50.71090047393365, ""width"": 5.066666666666666, ""height"": 2.843601895734597, ""rotation"": 0, ""rectanglelabels"": [""damage""], ""original_width"": 1280, ""original_height"": 720}]"
3479.jpg,3479,"{""choices"": [""left"", ""labeled""]}",0,0,1,0,0,0,0,0,0,0,0,0,1,0,Тула,720,1280,0.4465871842660677,0.4776197576252724,0.5109357341026688,0.2518045546435905,0.2531446027309148,0.2437508977904036,ba5773e170145afcf28bab735f479096,
3480.jpg,3480,"{""choices"": [""f_left"", ""labeled""]}",0,0,0,0,1,0,0,0,0,0,0,0,1,0,Тула,720,1280,0.3826993166190088,0.3772531232979303,0.3930073103894336,0.2385223257255349,0.2348630793748303,0.2374632952393381,913a347a71bb20224e357bf40319d7bf,
3481.jpg,3481,"{""choices"": [""f_right"", ""labeled"", ""damaged""]}",0,0,0,0,0,1,0,0,0,0,0,0,1,1,Тула,720,1280,0.3001110430283226,0.2942826031454248,0.312175547215414,0.2115963976432549,0.2084215949200849,0.20652848810415747,4495c4420c663437c08fcd9f8ec98290,"[{""x"": 22.666666666666668, ""y"": 38.62561159345651, ""width"": 3.3333333333333335, ""height"": 2.843601895734597, ""rotation"": 0, ""rectanglelabels"": [""damage""], ""original_width"": 1280, ""original_height"": 720}]"
3482.jpg,3482,front,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Тула,1280,720,0.3905228119893789,0.4173056576797385,0.4394448699618737,0.3032589463099689,0.29507746214973923,0.2923194924607077,f143101829536eff3b16427c09ab09fe,
3483.jpg,3483,panel,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Тула,720,1280,0.5003383033769065,0.4823741276892702,0.4621761344294662,0.1418710754319374,0.14070925947517168,0.1455969664461202,d9733d6bb573139fbfa6af5de519d32e,"[{""x"": 45.46666666666667, ""y"": 27.251184834123222, ""width"": 17.2, ""height"": 16.824644549763033, ""rotation"": 0, ""rectanglelabels"": [""panel""], ""original_width"": 1280, ""original_height"": 720}]"
3484.jpg,3484,"{""choices"": [""trunk"", ""dirty""]}",0,0,0,0,0,0,0,0,0,1,0,1,0,0,Тула,1280,720,0.3761770578022878,0.3801934657543573,0.4137459831154683,0.2499874823548529,0.25529635484550084,0.2842211499548234,9d45b3caf52ea11902b734a53ff7345a,
3485.jpg,3485,"{""choices"": [""interior"", ""dirty""]}",0,0,0,0,0,0,0,0,1,0,0,1,0,0,Тула,720,1280,0.4807117885348588,0.492888305930011,0.4813418011301743,0.2938332537535577,0.30075165619409056,0.30109355813973543,8d9eade5e0eb86a356a59e2faa4f2228,"[{""x"": 59.46666666666667, ""y"": 42.89099526066351, ""width"": 14.266666666666667, ""height"": 4.502369668246446, ""rotation"": 0, ""rectanglelabels"": [""rubbish""], ""original_width"": 1280, ""original_height"": 720}, {""x"": 54.93333333333333, ""y"": 19.194312796208532, ""width"": 5.333333333333333, ""height"": 8.530805687203792, ""rotation"": 0, ""rectanglelabels"": [""rubbish""], ""original_width"": 1280, ""original_height"": 720}, {""x"": 46.53333333333333, ""y"": 55.21327014218009, ""width"": 5.6, ""height"": 10.663507109004739, ""rotation"": 0, ""rectanglelabels"": [""rubbish""], ""original_width"": 1280, ""original_height"": 720}]"
3486.jpg,3486,front,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Тула,1280,720,0.4718750340413945,0.4762994195942269,0.4565732698461328,0.2633103517833181,0.2620144998791801,0.25513963083602226,e28c9b0315ef591d105c4b9f806c3444,
3487.jpg,3487,"{""choices"": [""f_right"", ""labeled""]}",0,0,0,0,0,1,0,0,0,0,0,0,1,0,Тула,720,1280,0.4361297785607299,0.4513820635893248,0.4508733192061547,0.2777571907079492,0.2819750812000244,0.2767917667431648,e68b4a27f7bab5115370d471e3fe6cd1,
3488.jpg,3488,"{""choices"": [""back"", ""labeled""]}",0,1,0,0,0,0,0,0,0,0,0,0,1,0,Тула,720,1280,0.3807363238698255,0.3903095894607843,0.39869648267293023,0.2675126437862521,0.26883995511968345,0.26412482350152683,901f6a41f8ad319553877ba47848d101,
3489.jpg,3489,"{""choices"": [""b_left"", ""labeled""]}",0,0,0,0,0,0,1,0,0,0,0,0,1,0,Тула,720,1280,0.4059566440291394,0.4209150709763073,0.4779804942810457,0.2854877354680742,0.2820049301257456,0.28950656188307883,9e2ec9ebfe6e552aa0cd9180e66d1d9f,
3490.jpg,3490,"{""choices"": [""b_right"", ""labeled"", ""damaged""]}",0,0,0,0,0,0,0,1,0,0,0,0,1,1,Тула,960,1280,0.4472822457107845,0.4616077633527371,0.5011250478707108,0.2599418137391693,0.2574541463395064,0.2409282771304364,8e420775e7b82760428af507ff834ba0,"[{""x"": 65.86894124348959, ""y"": 35.879211232222815, ""width"": 9.197725423177083, ""height"": 4.444242865690871, ""rotation"": 0, ""rectanglelabels"": [""damage""], ""original_width"": 1280, ""original_height"": 960}, {""x"": 50.8, ""y"": 42.45115452930728, ""width"": 1.6, ""height"": 2.4866785079928952, ""rotation"": 0, ""rectanglelabels"": [""damage""], ""original_width"": 1280, ""original_height"": 960}, {""x"": 46.266666666666666, ""y"": 38.01065719360568, ""width"": 0.9333333333333333, ""height"": 2.4866785079928952, ""rotation"": 0, ""rectanglelabels"": [""damage""], ""original_width"": 1280, ""original_height"": 960}]"
3491.jpg,3491,"{""choices"": [""right"", """", ""labeled"", ""damaged""]}",0,0,0,1,0,0,0,0,0,0,0,0,1,1,Тула,960,1280,0.4623678002450981,0.479931618285335,0.5087979951746326,0.26868299090711634,0.26202679646608623,0.23875542314044634,428dcdc94c674f6ce532d4460d487571,"[{""x"": 35.2, ""y"": 40.852575488454704, ""width"": 16.4, ""height"": 3.197158081705151, ""rotation"": 0, ""rectanglelabels"": [""damage""], ""original_width"": 1280, ""original_height"": 960}, {""x"": 17.066666666666666, ""y"": 40.49733660662934, ""width"": 1.6, ""height"": 2.1314387211367674, ""rotation"": 0, ""rectanglelabels"": [""damage""], ""original_width"": 1280, ""original_height"": 960}, {""x"": 12.8, ""y"": 36.589699856242696, ""width"": 1.6, ""height"": 1.7761989342806395, ""rotation"": 0, ""rectanglelabels"": [""damage""], ""original_width"": 1280, ""original_height"": 960}]"
3492.jpg,3492,"{""choices"": [""f_right"", ""labeled"", ""damaged""]}",0,0,0,0,0,1,0,0,0,0,0,0,1,1,Тула,960,1280,0.4966054049223858,0.517602791181577,0.5398192018995098,0.2851082792577907,0.27635850872567386,0.26068686638347943,ccf62ea9f029fa83965aa638a0cea268,"[{""x"": 26.133333333333333, ""y"": 31.261101243339255, ""width"": 5.333333333333333, ""height"": 4.085257548845471, ""rotation"": 0, ""rectanglelabels"": [""damage""], ""original_width"": 1280, ""original_height"": 960}]"
3493.jpg,3493,front,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Тула,960,1280,0.4444296204810048,0.4665837865093953,0.4847345313776554,0.24472969392650465,0.2377873500904744,0.22388087927025926,35e50e2c4e00a717e80b899a1e50fd46,
3494.jpg,3494,"{""choices"": [""f_left"", ""labeled""]}",0,0,0,0,1,0,0,0,0,0,0,0,1,0,Тула,960,1280,0.4567462405535132,0.484203680300245,0.5168009120966094,0.25934240611451315,0.2536714276356553,0.24650343135928585,b9c4f3cc45c7bad6baaa28180d1489f1,
3495.jpg,3495,"{""choices"": [""left"", """", ""labeled""]}",0,0,1,0,0,0,0,0,0,0,0,0,1,0,Тула,960,1280,0.4279602002910541,0.448194083818423,0.493777251199959,0.2814273831581616,0.27262652738769555,0.2557287317355761,18577c92c4710ee2c0cc62ebbb4d9929,
3496.jpg,3496,"{""choices"": [""b_left"", ""labeled""]}",0,0,0,0,0,0,1,0,0,0,0,0,1,0,Тула,960,1280,0.4283645514195262,0.4371916041156048,0.4848336333231209,0.2658575416280565,0.2579858133134029,0.2494699497848256,24b459e946cd92b8d646e739ab4cc4ae,
3497.jpg,3497,"{""choices"": [""back"", ""labeled""]}",0,1,0,0,0,0,0,0,0,0,0,0,1,0,Тула,960,1280,0.4707272263071895,0.4893024216196897,0.5387109630310463,0.2915774402158357,0.2878611618586502,0.27056581244421146,f62447309f62bd3c778572c962465390,
3498.jpg,3498,"{""choices"": [""back"", ""labeled""]}",0,1,0,0,0,0,0,0,0,0,0,0,1,0,Тула,960,1280,0.4610035073274101,0.4684989532271242,0.5068002514808008,0.2679865407523189,0.2619100582027508,0.2453933231724019,fe3d95e20be7db14d240ef78ef54404f,
3499.jpg,3499,"{""choices"": [""trunk"", ""dirty""]}",0,0,0,0,0,0,0,0,0,1,0,1,0,0,Тула,960,1280,0.4220331010008168,0.4336610785590278,0.4403777765012256,0.21094163129828794,0.22411896937252787,0.23826447255824554,f9a96e40a1160264f3b4b167957f1340,
3500.jpg,3500,interior,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Тула,960,1280,0.4415462814031865,0.44799122051164203,0.4525737368515114,0.2718702531865075,0.2839063032004301,0.2894877256025246,179dd4267bf4a161cfb8f8d7c00813e2,"[{""x"": 47.6, ""y"": 22.735346358792185, ""width"": 3.6, ""height"": 7.104795737122558, ""rotation"": 0, ""rectanglelabels"": [""rubbish""], ""original_width"": 1280, ""original_height"": 960}, {""x"": 46, ""y"": 53.64120781527531, ""width"": 1.2, ""height"": 3.197158081705151, ""rotation"": 0, ""rectanglelabels"": [""rubbish""], ""original_width"": 1280, ""original_height"": 960}, {""x"": 53.06666666666667, ""y"": 38.18827708703375, ""width"": 2.8, ""height"": 1.2433392539964476, ""rotation"": 0, ""rectanglelabels"": [""rubbish""], ""original_width"": 1280, ""original_height"": 960}]"
3501.jpg,3501,panel,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Тула,960,1280,0.4654707222732843,0.4678302536509394,0.4575943978502862,0.2765785231221799,0.28859956034615275,0.3067153775273309,f60cfb316e333e15fb896c8d2b99d5da,"[{""x"": 50.266666666666666, ""y"": 42.45115452930728, ""width"": 10.266666666666667, ""height"": 7.815275310834814, ""rotation"": 0, ""rectanglelabels"": [""panel""], ""original_width"": 1280, ""original_height"": 960}]"
3502.jpg,3502,front,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Тула,1280,720,0.466140016510076,0.5138736511097496,0.5426420164419934,0.263264918023709,0.2708054011138037,0.2712500724760266,d48bd7b6bb9c0d5205b243ad02571938,
3503.jpg,3503,"{""choices"": [""f_right"", ""dirty"", ""labeled"", ""damaged""]}",0,0,0,0,0,1,0,0,0,0,0,1,1,1,Тула,720,1280,0.4341858021854575,0.4715344030841504,0.5019035947712418,0.2631994470024443,0.26644745105310674,0.2677651562200071,3228d9b926f6207eb2061479bb0e564e,"[{""x"": 21.33560791015625, ""y"": 35.308056872037916, ""width"": 2.131058756510417, ""height"": 2.8493443862892893, ""rotation"": 0, ""rectanglelabels"": [""damage""], ""original_width"": 1280, ""original_height"": 720}]"
3504.jpg,3504,"{""choices"": [""f_left"", ""dirty"", ""labeled""]}",0,0,0,0,1,0,0,0,0,0,0,1,1,0,Тула,720,1280,0.4843876251021245,0.5294609077137802,0.5540692104098588,0.2617235871102528,0.267834637994228,0.26406907434910554,88c5a481c0126262fc0d852875b869b8,
3505.jpg,3505,"{""choices"": [""left"", ""dirty"", ""labeled""]}",0,0,1,0,0,0,0,0,0,0,0,1,1,0,Тула,720,1280,0.3981796577137801,0.4286478630514706,0.5058450393178102,0.2649403049722137,0.2674798408284212,0.2535214557330337,11436e3d0bf30593feb5eeab03f84695,
